-181.17,2.23,142.13,26.65,-84.51,93.91,150.0,0,0
-181.17,2.23,142.13,26.65,-84.51,93.91,240.0,0,0
-175.06,-14.84,148.41,30.99,-116.07,102.23,290.0,0,0
-175.06,-14.84,148.41,30.99,-116.07,102.23,80.0,0,0
-194.27,-29.6,60.94,211.39,-123.44,160.85,170.0,0,0
-194.27,-29.6,60.94,211.39,-123.44,160.85,110.0,0,0
-191.22,-23.48,71.76,207.58,-114.41,159.22,30.0,0,0
-187.87,-18.5,81.19,204.57,-105.46,159.02,140.0,0,0
-184.23,-14.58,89.57,201.95,-96.49,159.86,350.0,0,0
